USER WARNING,Quantity,Purpose,Document_Title,Special_Conditions,Description,Source_Code,Certificate_Number,Valid_Until,Consignee_Country,Management_Authority,Common_Name,Permittee_Country,Consignee_Address,Origin,Permittee_Name,Scientific_Name,Permittee_Address,Consignee_Name,Issue_Date,Security_Stamp
Synthetic Data,5,C,Import Permit,NA,NA,NA,77TZ8472770,5/10/2005,Tanzania,Tanzania Wildlife Department,Sable antelope,Puerto Rico,Arusha,Zambia,Wild Mercankosk Park,Hippotragus niger,Aguadilla,Sithembile Apunda,6/24/2003,TZ 35 701
Synthetic Data,2,C,Import Permit,NA,NA,NA,08ZA7762561,7/8/2004,South Africa,Department of Environmental Affairs and Tourism,Warthog,Democratic Republic of Congo,Bloemfontein,Democratic Republic of Congo,Outdoors Safari,Phacochoerus aethiopicus,Likasi,Domevlo Chima,6/25/2003,ZA 98 995
Synthetic Data,7,C,Import Permit,NA,NA,NA,69NA7226169,5/12/2005,Namibia,Ministry of Environment and Tourism,Brown house snake,Uganda,Windhoek,NA,Akello Nkruma,Lamprophis fuliginosus,Jinja,Gwandoya Unathi,6/25/2003,NA 32 375
Synthetic Data,4,C,Import Permit,NA,NA,NA,69NA7226169,5/12/2005,Namibia,Ministry of Environment and Tourism,Boomslang,Uganda,Windhoek,Zambia,Akello Nkruma,Dispholidus typus,Jinja,Gwandoya Unathi,6/25/2003,NA 32 375
Synthetic Data,4,C,Import Permit,NA,NA,NA,53MZ6447878,5/20/2005,Mozambique,National Directorate of Forestry and Wildlife,Square marked toad,Zambia,Beira,Zambia,Wild Reserve,Bufo regularis,Lusaka,Oluwaseyi Samanya,6/25/2003,MZ 98 620
Synthetic Data,4,C,Import Permit,NA,NA,NA,53MZ6447878,5/20/2005,Mozambique,National Directorate of Forestry and Wildlife,White rhinoceros,Zambia,Beira,Zambia,Wild Reserve,Ceroteotherium simium,Lusaka,Oluwaseyi Samanya,6/25/2003,MZ 98 620
Synthetic Data,4,C,Import Permit,NA,NA,NA,06ZM7507560,5/17/2005,Zambia,Zambia Wildlife Authority,Black-backed jackal,Zambia,Lusaka,Zambia,Oni Udo,Canis mesomelas,Lusaka,Dube Thema,6/26/2003,ZM 09 583
Synthetic Data,6,C,Import Permit,NA,NA,NA,06ZM7507560,5/17/2005,Zambia,Zambia Wildlife Authority,Oribi,Zambia,Lusaka,Zambia,Oni Udo,Ourebia ourebia,Lusaka,Dube Thema,6/26/2003,ZM 09 583
Synthetic Data,2,C,Import Permit,NA,NA,NA,06ZM7507560,5/17/2005,Zambia,Zambia Wildlife Authority,Tree hyrax,Zambia,Lusaka,Zambia,Oni Udo,Dendrohyrax arboreus,Lusaka,Dube Thema,6/26/2003,ZM 09 583
Synthetic Data,4,C,Import Permit,NA,NA,NA,06ZM7507560,5/17/2005,Zambia,Zambia Wildlife Authority,Grevy's zebra,Zambia,Lusaka,Zambia,Oni Udo,Equus grevyi,Lusaka,Dube Thema,6/26/2003,ZM 09 583
Synthetic Data,5,C,Import Permit,NA,NA,NA,06ZM7507560,5/17/2005,Zambia,Zambia Wildlife Authority,Masai giraffe,Zambia,Lusaka,Zambia,Oni Udo,Giraffa camelopardalis,Lusaka,Dube Thema,6/26/2003,ZM 09 583
Synthetic Data,4,C,Import Permit,NA,NA,NA,47MW7462544,6/13/2005,Malawi,Ministry of Information and Tourism,Olive baboon,Zambia,Blantyre,Zambia,Outback Borgelt Park,Papio anubis,Livingstone,Laski Reserve,6/27/2003,MW 85 763
Synthetic Data,3,C,Import Permit,NA,NA,NA,47MW7462544,6/13/2005,Malawi,Ministry of Information and Tourism,Great crested grebe,Zambia,Blantyre,Zambia,Outback Borgelt Park,Podiceps cristatus,Livingstone,Laski Reserve,6/27/2003,MW 85 763
Synthetic Data,6,C,Import Permit,NA,NA,NA,47MW7462544,6/13/2005,Malawi,Ministry of Information and Tourism,African spoonbill,Zambia,Blantyre,Zambia,Outback Borgelt Park,Platalea alba,Livingstone,Laski Reserve,6/27/2003,MW 85 763
Synthetic Data,4,C,Import Permit,NA,NA,NA,47MW7462544,6/13/2005,Malawi,Ministry of Information and Tourism,Patas monkey,Zambia,Blantyre,Zambia,Outback Borgelt Park,Erythrocebus patas,Livingstone,Laski Reserve,6/27/2003,MW 85 763
Synthetic Data,5,C,Import Permit,NA,NA,NA,22MZ0843233,5/12/2005,Mozambique,National Directorate of Forestry and Wildlife,Lesser galago,Tanzania,Maputo,NA,Wildlife Safari,Galago senegalensis,Tabora,Isoke Gunju,6/28/2003,MZ 53 101
Synthetic Data,3,C,Import Permit,NA,NA,NA,22MZ0843233,5/12/2005,Mozambique,National Directorate of Forestry and Wildlife,Topi,Tanzania,Maputo,Tanzania,Wildlife Safari,Damaliscus lunatus,Tabora,Isoke Gunju,6/28/2003,MZ 53 101
Synthetic Data,5,C,Import Permit,NA,NA,NA,22MZ0843233,5/12/2005,Mozambique,National Directorate of Forestry and Wildlife,Beisa oryx,Tanzania,Maputo,NA,Wildlife Safari,Oryx gazella beisa,Tabora,Isoke Gunju,6/28/2003,MZ 53 101
Synthetic Data,3,C,Import Permit,NA,NA,NA,22MZ0843233,5/12/2005,Mozambique,National Directorate of Forestry and Wildlife,Leopard,Tanzania,Maputo,NA,Wildlife Safari,,Tabora,Isoke Gunju,6/28/2003,MZ 53 101
Synthetic Data,4,C,Import Permit,NA,NA,NA,22MZ0843233,5/12/2005,Mozambique,National Directorate of Forestry and Wildlife,Common,Tanzania,Maputo,NA,Wildlife Safari,plains,Tabora,Isoke Gunju,6/28/2003,MZ 53 101
Synthetic Data,3,C,Import Permit,NA,NA,NA,69MZ1432087,3/14/2005,Mozambique,National Directorate of Forestry and Wildlife,Yellow-billed egret,South Africa,Pemba,NA,Outback Multari Safari,Mesophoyx intermedia,Johannesburg,Mirembe Olufunmilola,6/28/2003,MZ 66 552
Synthetic Data,6,C,Import Permit,NA,NA,NA,69MZ1432087,3/14/2005,Mozambique,National Directorate of Forestry and Wildlife,Elephant,South Africa,Pemba,South Africa,Outback Multari Safari,,Johannesburg,Mirembe Olufunmilola,6/28/2003,MZ 66 552
Synthetic Data,5,C,Import Permit,NA,NA,NA,62NA2111842,2/18/2005,Namibia,Ministry of Environment and Tourism,Dwarf mongoose,Zambia,Walvis Bay,Zambia,Outback Borgelt Park,Helogale undulata,Livingstone,Outback Park,6/28/2003,NA 60 384
Synthetic Data,5,C,Import Permit,NA,NA,NA,62NA2111842,2/18/2005,Namibia,Ministry of Environment and Tourism,Striped ground squirrel,Zambia,Walvis Bay,Zambia,Outback Borgelt Park,Xerus erythropus,Livingstone,Outback Park,6/28/2003,NA 60 384
Synthetic Data,6,C,Import Permit,NA,NA,NA,62NA2111842,2/18/2005,Namibia,Ministry of Environment and Tourism,Black rhinoceros,Zambia,Walvis Bay,Zambia,Outback Borgelt Park,Diceros bicronis,Livingstone,Outback Park,6/28/2003,NA 60 384
Synthetic Data,4,C,Import Permit,NA,NA,NA,62NA2111842,2/18/2005,Namibia,Ministry of Environment and Tourism,Great egret,Zambia,Walvis Bay,Zambia,Outback Borgelt Park,Casmerodius albus,Livingstone,Outback Park,6/28/2003,NA 60 384
Synthetic Data,6,C,Import Permit,NA,NA,NA,62NA2111842,2/18/2005,Namibia,Ministry of Environment and Tourism,African bull frog,Zambia,Walvis Bay,NA,Outback Borgelt Park,Pyxicephalus adspersus,Livingstone,Outback Park,6/28/2003,NA 60 384
Synthetic Data,6,C,Import Permit,NA,NA,NA,62NA2111842,2/18/2005,Namibia,Ministry of Environment and Tourism,Cattle egret,Zambia,Walvis Bay,Zambia,Outback Borgelt Park,Bubulcus ibis,Livingstone,Outback Park,6/28/2003,NA 60 384
Synthetic Data,4,C,Import Permit,NA,NA,NA,62NA2111842,2/18/2005,Namibia,Ministry of Environment and Tourism,African bull frog,Zambia,Walvis Bay,Zambia,Outback Borgelt Park,Pyxicephalus adspersus,Livingstone,Outback Park,6/28/2003,NA 60 384
Synthetic Data,3,C,Import Permit,NA,NA,NA,71NA2777896,2/19/2005,Namibia,Ministry of Environment and Tourism,Warthog,Zambia,Windhoek,Zambia,Outback Borgelt Park,Phacochoerus aethiopicus,Livingstone,Dumisani Anan,6/29/2003,NA 93 226
Synthetic Data,3,C,Import Permit,NA,NA,NA,71NA2777896,2/19/2005,Namibia,Ministry of Environment and Tourism,Beisa oryx,Zambia,Windhoek,NA,Outback Borgelt Park,Oryx gazella beisa,Livingstone,Dumisani Anan,6/29/2003,NA 93 226
Synthetic Data,3,C,Import Permit,NA,NA,NA,71NA2777896,2/19/2005,Namibia,Ministry of Environment and Tourism,Grevy's zebra,Zambia,Windhoek,Zambia,Outback Borgelt Park,Equus grevyi,Livingstone,Dumisani Anan,6/29/2003,NA 93 226
Synthetic Data,5,C,Import Permit,NA,NA,NA,40MZ8262044,6/24/2005,Mozambique,National Directorate of Forestry and Wildlife,Great white pelican,Mozambique,Beira,Mozambique,Wildlife Eyal Zoo,Pelecannus onocrotalus,Beira,Esi Opeyemi,6/29/2003,MZ 30 502
Synthetic Data,4,C,Import Permit,NA,NA,NA,22NA1167558,2/1/2005,Namibia,Ministry of Environment and Tourism,Leopard,South Africa,Walvis Bay,Zambia,Huntsman Fadgyas Safari,Panthera pardus,Bloemfontein,Rutendo Boitumelo,6/29/2003,NA 99 068
Synthetic Data,3,C,Import Permit,NA,NA,NA,22NA1167558,2/1/2005,Namibia,Ministry of Environment and Tourism,Impala,South Africa,Walvis Bay,NA,Huntsman Fadgyas Safari,Aepyceros melampus,Bloemfontein,Rutendo Boitumelo,6/29/2003,NA 99 068
Synthetic Data,5,C,Import Permit,NA,NA,NA,22NA1167558,2/1/2005,Namibia,Ministry of Environment and Tourism,Great crested grebe,South Africa,Walvis Bay,NA,Huntsman Fadgyas Safari,Podiceps cristatus,Bloemfontein,Rutendo Boitumelo,6/29/2003,NA 99 068
Synthetic Data,3,C,Import Permit,NA,NA,NA,22NA1167558,2/1/2005,Namibia,Ministry of Environment and Tourism,Mountain reedbuck,South Africa,Walvis Bay,NA,Huntsman Fadgyas Safari,Redunca fulvorufula,Bloemfontein,Rutendo Boitumelo,6/29/2003,NA 99 068
Synthetic Data,5,C,Import Permit,NA,NA,NA,01ZM9469332,10/4/2004,Zambia,Zambia Wildlife Authority,Long-tailed cormorant,Mozambique,Livingstone,Zambia,Huntsman Animal Park,Phalacrocorax africanus,Pemba,Uzochi Agot,7/1/2003,ZM 29 558
Synthetic Data,5,C,Import Permit,NA,NA,NA,01ZM9469332,10/4/2004,Zambia,Zambia Wildlife Authority,African darter,Mozambique,Livingstone,Mozambique,Huntsman Animal Park,Anhinga rufa,Pemba,Uzochi Agot,7/1/2003,ZM 29 558
Synthetic Data,4,C,Import Permit,NA,NA,NA,01ZM9469332,10/4/2004,Zambia,Zambia Wildlife Authority,Uganda kob,Mozambique,Livingstone,NA,Huntsman Animal Park,Kobus kob,Pemba,Uzochi Agot,7/1/2003,ZM 29 558
Synthetic Data,4,C,Import Permit,NA,NA,NA,01ZM9469332,10/4/2004,Zambia,Zambia Wildlife Authority,Giant forest hog,Mozambique,Livingstone,NA,Huntsman Animal Park,Hylochoerus meinertzhageni,Pemba,Uzochi Agot,7/1/2003,ZM 29 558
Synthetic Data,4,C,Import Permit,NA,NA,NA,01ZM9469332,10/4/2004,Zambia,Zambia Wildlife Authority,Reticulated giraffe,Mozambique,Livingstone,Zambia,Huntsman Animal Park,Giraffa camelopardalis reticulata,Pemba,Uzochi Agot,7/1/2003,ZM 29 558
Synthetic Data,4,C,Import Permit,NA,NA,NA,01ZM9469332,10/4/2004,Zambia,Zambia Wildlife Authority,Slender mongoose,Mozambique,Livingstone,Mozambique,Huntsman Animal Park,Herpestes sanguineus,Pemba,Uzochi Agot,7/1/2003,ZM 29 558
Synthetic Data,4,C,Import Permit,NA,NA,NA,2Ksdk28799,1/12/2005,Kenya,Kenyan Wildlife Service,Chimpanzee,USA,Nairobi,NA,Global Ways,Pan troglodytes,New York,Abu Hassan,7/2/2003,342-32-333
Synthetic Data,2,C,Import Permit,NA,NA,NA,2Ksdk28799,1/12/2005,Kenya,Kenyan Wildlife Service,Lion,USA,Nairobi,NA,Global Ways,Panthera leo,New York,Abu Hassan,7/2/2003,342-32-333
Synthetic Data,1,C,Import Permit,NA,NA,NA,2Ksdk28799,1/12/2005,Kenya,Kenyan Wildlife Service,Tiger,USA,Nairobi,NA,Global Ways,Panthera tigris,New York,Abu Hassan,7/2/2003,342-32-333
Synthetic Data,4,C,Import Permit,NA,NA,NA,2Ksdk28799,1/12/2005,Kenya,Kenyan Wildlife Service,Horse,USA,Nairobi,NA,Global Ways,Equus,New York,Abu Hassan,7/2/2003,342-32-333
Synthetic Data,4,C,Import Permit,NA,NA,NA,2Ksdk28799,1/12/2005,Kenya,Kenyan Wildlife Service,Dog,USA,Nairobi,NA,Global Ways,Canine,New York,Abu Hassan,7/2/2003,342-32-333
Synthetic Data,5,C,Import Permit,NA,NA,NA,54TZ0154037,10/27/2004,Tanzania,Tanzania Wildlife Department,Great white pelican,Namibia,Dar Es Salaam,Zambia,Chima Chinwendu,Pelecannus onocrotalus,Outjo,Sestoft Reserve,7/4/2003,TZ 92 404
Synthetic Data,5,C,Import Permit,NA,NA,NA,54TZ0154037,10/27/2004,Tanzania,Tanzania Wildlife Department,Black-crowned night heron,Namibia,Dar Es Salaam,NA,Chima Chinwendu,Nycticorax nycticorax,Outjo,Sestoft Reserve,7/4/2003,TZ 92 404
Synthetic Data,4,C,Import Permit,NA,NA,NA,54TZ0154037,10/27/2004,Tanzania,Tanzania Wildlife Department,Crested porcupine,Namibia,Dar Es Salaam,Zambia,Chima Chinwendu,Hystrix cristata,Outjo,Sestoft Reserve,7/4/2003,TZ 92 404
Synthetic Data,3,C,Import Permit,NA,NA,NA,54TZ0154037,10/27/2004,Tanzania,Tanzania Wildlife Department,Gerenuk,Namibia,Dar Es Salaam,Zambia,Chima Chinwendu,Litocranius walleri,Outjo,Sestoft Reserve,7/4/2003,TZ 92 404
Synthetic Data,3,C,Import Permit,NA,NA,NA,54TZ0154037,10/27/2004,Tanzania,Tanzania Wildlife Department,African wild cat,Namibia,Dar Es Salaam,Zambia,Chima Chinwendu,Felis lybica,Outjo,Sestoft Reserve,7/4/2003,TZ 92 404
Synthetic Data,6,C,Import Permit,NA,NA,NA,54TZ0154037,10/27/2004,Tanzania,Tanzania Wildlife Department,Striped hyena,Namibia,Dar Es Salaam,Namibia,Chima Chinwendu,Hyaena hyaena,Outjo,Sestoft Reserve,7/4/2003,TZ 92 404
Synthetic Data,4,C,Import Permit,NA,NA,NA,28ZM7504148,6/4/2005,Zambia,Zambia Wildlife Authority,Hunting dog,Puerto Rico,Ndola,Zambia,Wild Mercankosk Park,Lycaon pictus,Aguadilla,Aina Ashanti,7/5/2003,ZM 72 940
Synthetic Data,5,C,Import Permit,NA,NA,NA,28ZM7504148,6/4/2005,Zambia,Zambia Wildlife Authority,Greater galago,Puerto Rico,Ndola,Puerto Rico,Wild Mercankosk Park,Galago crassicaudatus,Aguadilla,Aina Ashanti,7/5/2003,ZM 72 940
Synthetic Data,3,C,Import Permit,NA,NA,NA,69BW0671487,1/30/2005,Botswana,Department of Wildlife and National Parks,Common,Uganda,Gaborone,NA,Chiemeka Godlumthakathi,plains,Kampali,Sibonakaliso Sethunya,7/5/2003,BW 61 908
Synthetic Data,5,C,Import Permit,NA,NA,NA,69BW0671487,1/30/2005,Botswana,Department of Wildlife and National Parks,Warthog,Uganda,Gaborone,NA,Chiemeka Godlumthakathi,Phacochoerus aethiopicus,Kampali,Sibonakaliso Sethunya,7/5/2003,BW 61 908
Synthetic Data,4,C,Import Permit,NA,NA,NA,69BW0671487,1/30/2005,Botswana,Department of Wildlife and National Parks,Serval,Uganda,Gaborone,Zambia,Chiemeka Godlumthakathi,Leptailurus serval,Kampali,Sibonakaliso Sethunya,7/5/2003,BW 61 908
Synthetic Data,5,C,Import Permit,NA,NA,NA,69BW0671487,1/30/2005,Botswana,Department of Wildlife and National Parks,zebra,Uganda,Gaborone,NA,Chiemeka Godlumthakathi,Equus quagga,Kampali,Sibonakaliso Sethunya,7/5/2003,BW 61 908
Synthetic Data,4,C,Import Permit,NA,NA,NA,69BW0671487,1/30/2005,Botswana,Department of Wildlife and National Parks,Bush pig,Uganda,Gaborone,NA,Chiemeka Godlumthakathi,Potamochoerus porcus,Kampali,Sibonakaliso Sethunya,7/5/2003,BW 61 908
Synthetic Data,3,C,Import Permit,NA,NA,NA,97ZM5736922,8/16/2004,Zambia,Zambia Wildlife Authority,Black rhinoceros,The Netherlands,Livingstone,Zambia,Wild Zoo,Diceros bicronis,Haarlemmermeer,Nyarai Ayoo,7/6/2003,ZM 50 628
Synthetic Data,3,C,Import Permit,NA,NA,NA,97ZM5736922,8/16/2004,Zambia,Zambia Wildlife Authority,Brown house snake,The Netherlands,Livingstone,The Netherlands,Wild Zoo,Lamprophis fuliginosus,Haarlemmermeer,Nyarai Ayoo,7/6/2003,ZM 50 628
Synthetic Data,4,C,Import Permit,NA,NA,NA,97ZM5736922,8/16/2004,Zambia,Zambia Wildlife Authority,Unstriped ground squirrel,The Netherlands,Livingstone,The Netherlands,Wild Zoo,Xerus rutilus,Haarlemmermeer,Nyarai Ayoo,7/6/2003,ZM 50 628
Synthetic Data,6,C,Import Permit,NA,NA,NA,97ZM5736922,8/16/2004,Zambia,Zambia Wildlife Authority,Elephant,The Netherlands,Livingstone,The Netherlands,Wild Zoo,,Haarlemmermeer,Nyarai Ayoo,7/6/2003,ZM 50 628
Synthetic Data,4,C,Import Permit,NA,NA,NA,97ZM5736922,8/16/2004,Zambia,Zambia Wildlife Authority,Great cormorant,The Netherlands,Livingstone,The Netherlands,Wild Zoo,Phalacrocorax carbo,Haarlemmermeer,Nyarai Ayoo,7/6/2003,ZM 50 628
Synthetic Data,3,C,Import Permit,NA,NA,NA,97ZM5736922,8/16/2004,Zambia,Zambia Wildlife Authority,Klipspringer,The Netherlands,Livingstone,NA,Wild Zoo,Oreotragus oreotragus,Haarlemmermeer,Nyarai Ayoo,7/6/2003,ZM 50 628
Synthetic Data,5,C,Import Permit,NA,NA,NA,97ZM5736922,8/16/2004,Zambia,Zambia Wildlife Authority,African civet,The Netherlands,Livingstone,The Netherlands,Wild Zoo,Civettictis civetta,Haarlemmermeer,Nyarai Ayoo,7/6/2003,ZM 50 628
Synthetic Data,3,C,Import Permit,NA,NA,NA,97ZM5736922,8/16/2004,Zambia,Zambia Wildlife Authority,Lesser kudu,The Netherlands,Livingstone,Zambia,Wild Zoo,Tragelaphus imberbis,Haarlemmermeer,Nyarai Ayoo,7/6/2003,ZM 50 628
Synthetic Data,4,C,Import Permit,NA,NA,NA,97ZM5736922,8/16/2004,Zambia,Zambia Wildlife Authority,Beisa oryx,The Netherlands,Livingstone,Zambia,Wild Zoo,Oryx gazella beisa,Haarlemmermeer,Nyarai Ayoo,7/6/2003,ZM 50 628
Synthetic Data,6,C,Import Permit,NA,NA,NA,97ZM5736922,8/16/2004,Zambia,Zambia Wildlife Authority,Bohor reedbuck,The Netherlands,Livingstone,Zambia,Wild Zoo,Redunca redunca,Haarlemmermeer,Nyarai Ayoo,7/6/2003,ZM 50 628
Synthetic Data,4,C,Import Permit,NA,NA,NA,97ZM5736922,8/16/2004,Zambia,Zambia Wildlife Authority,Blue Wildebeest,The Netherlands,Livingstone,The Netherlands,Wild Zoo,Connochaetes taurinus,Haarlemmermeer,Nyarai Ayoo,7/6/2003,ZM 50 628
Synthetic Data,5,C,Import Permit,NA,NA,NA,97ZM5736922,8/16/2004,Zambia,Zambia Wildlife Authority,Squacco heron,The Netherlands,Livingstone,NA,Wild Zoo,Ardeola ralloides,Haarlemmermeer,Nyarai Ayoo,7/6/2003,ZM 50 628
Synthetic Data,3,C,Import Permit,NA,NA,NA,97ZM5736922,8/16/2004,Zambia,Zambia Wildlife Authority,Steinbok,The Netherlands,Livingstone,The Netherlands,Wild Zoo,Raphicerus campestris,Haarlemmermeer,Nyarai Ayoo,7/6/2003,ZM 50 628
Synthetic Data,2,C,Import Permit,NA,NA,NA,84TZ1540453,5/26/2005,Tanzania,Tanzania Wildlife Department,Tree hyrax,Tanzania,Tanga,NA,Chika Kwame,Dendrohyrax arboreus,Dar Es Salaam,Subira Jelani,7/6/2003,TZ 81 388
Synthetic Data,5,C,Import Permit,NA,NA,NA,02BW4831261,9/9/2004,Botswana,Department of Wildlife and National Parks,Serval,Botswana,Serowe,Botswana,Huntsman Animal Park,Leptailurus serval,Francistown,Wildlife Reserve,7/6/2003,BW 46 823
Synthetic Data,6,C,Import Permit,NA,NA,NA,02BW4831261,9/9/2004,Botswana,Department of Wildlife and National Parks,Brown house snake,Botswana,Serowe,NA,Huntsman Animal Park,Lamprophis fuliginosus,Francistown,Wildlife Reserve,7/6/2003,BW 46 823
Synthetic Data,6,C,Import Permit,NA,NA,NA,02BW4831261,9/9/2004,Botswana,Department of Wildlife and National Parks,Square marked toad,Botswana,Serowe,NA,Huntsman Animal Park,Bufo regularis,Francistown,Wildlife Reserve,7/6/2003,BW 46 823
Synthetic Data,5,C,Import Permit,NA,NA,NA,02BW4831261,9/9/2004,Botswana,Department of Wildlife and National Parks,Bat-eared fox,Botswana,Serowe,Zambia,Huntsman Animal Park,Otocyon megalotis,Francistown,Wildlife Reserve,7/6/2003,BW 46 823
Synthetic Data,3,C,Import Permit,NA,NA,NA,02BW4831261,9/9/2004,Botswana,Department of Wildlife and National Parks,Honey badger,Botswana,Serowe,Botswana,Huntsman Animal Park,Mellivora capensis,Francistown,Wildlife Reserve,7/6/2003,BW 46 823
Synthetic Data,3,C,Import Permit,NA,NA,NA,98ZM6104211,8/14/2004,Zambia,Zambia Wildlife Authority,Squacco heron,Malawi,Ndola,Zambia,Outdoors Reserve,Ardeola ralloides,Blantyre,Aina Ashanti,7/8/2003,ZM 97 429
Synthetic Data,3,C,Import Permit,NA,NA,NA,98ZM6104211,8/14/2004,Zambia,Zambia Wildlife Authority,Bush pig,Malawi,Ndola,NA,Outdoors Reserve,Potamochoerus porcus,Blantyre,Aina Ashanti,7/8/2003,ZM 97 429
Synthetic Data,3,C,Import Permit,NA,NA,NA,98ZM6104211,8/14/2004,Zambia,Zambia Wildlife Authority,Savannah monitor,Malawi,Ndola,Zambia,Outdoors Reserve,Varanus exanthematicus,Blantyre,Aina Ashanti,7/8/2003,ZM 97 429
Synthetic Data,4,C,Import Permit,NA,NA,NA,84BW9269060,7/9/2004,Botswana,Department of Wildlife and National Parks,Sitatunga,Zambia,Serowe,NA,Oni Udo,Tragelaphus spekei,Lusaka,Ayotunde Tafadzwa,7/9/2003,BW 46 814
Synthetic Data,4,C,Import Permit,NA,NA,NA,84BW9269060,7/9/2004,Botswana,Department of Wildlife and National Parks,Klipspringer,Zambia,Serowe,Zambia,Oni Udo,Oreotragus oreotragus,Lusaka,Ayotunde Tafadzwa,7/9/2003,BW 46 814
Synthetic Data,5,C,Import Permit,NA,NA,NA,84BW9269060,7/9/2004,Botswana,Department of Wildlife and National Parks,Black-backed jackal,Zambia,Serowe,NA,Oni Udo,Canis mesomelas,Lusaka,Ayotunde Tafadzwa,7/9/2003,BW 46 814
Synthetic Data,4,C,Import Permit,NA,NA,NA,84BW9269060,7/9/2004,Botswana,Department of Wildlife and National Parks,Bohor reedbuck,Zambia,Serowe,Zambia,Oni Udo,Redunca redunca,Lusaka,Ayotunde Tafadzwa,7/9/2003,BW 46 814
Synthetic Data,4,C,Import Permit,NA,NA,NA,20MW6114562,3/4/2005,Malawi,Ministry of Information and Tourism,Large-spotted genet,Mozambique,Liongwe,Mozambique,Outdoors Animal Park,Genetta tigrina,Beira,Dikeledi Dede,7/9/2003,MW 96 567
Synthetic Data,2,C,Import Permit,NA,NA,NA,20MW6114562,3/4/2005,Malawi,Ministry of Information and Tourism,Brown house snake,Mozambique,Liongwe,Zambia,Outdoors Animal Park,Lamprophis fuliginosus,Beira,Dikeledi Dede,7/9/2003,MW 96 567
Synthetic Data,3,C,Import Permit,NA,NA,NA,20MW6114562,3/4/2005,Malawi,Ministry of Information and Tourism,Tree hyrax,Mozambique,Liongwe,Zambia,Outdoors Animal Park,Dendrohyrax arboreus,Beira,Dikeledi Dede,7/9/2003,MW 96 567
Synthetic Data,3,C,Import Permit,NA,NA,NA,81NA1151951,3/5/2005,Namibia,Ministry of Environment and Tourism,Honey badger,Mozambique,Outjo,Zambia,Wild Feigenbaum Zoo,Mellivora capensis,Maputo,Ekene Chidiebere,7/9/2003,NA 26 177
Synthetic Data,5,C,Import Permit,NA,NA,NA,81NA1151951,3/5/2005,Namibia,Ministry of Environment and Tourism,White rhinoceros,Mozambique,Outjo,NA,Wild Feigenbaum Zoo,Ceroteotherium simium,Maputo,Ekene Chidiebere,7/9/2003,NA 26 177
Synthetic Data,6,C,Import Permit,NA,NA,NA,81NA1151951,3/5/2005,Namibia,Ministry of Environment and Tourism,Gaboon viper,Mozambique,Outjo,Mozambique,Wild Feigenbaum Zoo,Bitis gabonica,Maputo,Ekene Chidiebere,7/9/2003,NA 26 177
Synthetic Data,4,C,Import Permit,NA,NA,NA,81NA1151951,3/5/2005,Namibia,Ministry of Environment and Tourism,Leopard,Mozambique,Outjo,Mozambique,Wild Feigenbaum Zoo,Panthera pardus,Maputo,Ekene Chidiebere,7/9/2003,NA 26 177
Synthetic Data,6,C,Import Permit,NA,NA,NA,81NA1151951,3/5/2005,Namibia,Ministry of Environment and Tourism,African hare,Mozambique,Outjo,Zambia,Wild Feigenbaum Zoo,Lepus capensis,Maputo,Ekene Chidiebere,7/9/2003,NA 26 177
Synthetic Data,3,C,Import Permit,NA,NA,NA,81NA1151951,3/5/2005,Namibia,Ministry of Environment and Tourism,Lion,Mozambique,Outjo,Zambia,Wild Feigenbaum Zoo,Panthera leo,Maputo,Ekene Chidiebere,7/9/2003,NA 26 177
Synthetic Data,4,C,Import Permit,NA,NA,NA,23MZ9584138,9/22/2004,Mozambique,National Directorate of Forestry and Wildlife,Pink-backed pelican,South Africa,Inhambane,South Africa,Costa Safari,Pelecanus rufescens,Bloemfontein,Enyinnaya Chipo,7/9/2003,MZ 00 894
